datetime,Ten_Meter_Elevation_Wind_Speed_meterPerSecond,Air_Temperature_celsius,Relative_Humidity_percent,Shortwave_Radiation_Downwelling_wattPerMeterSquared,Cloud_Cover_decimalFraction,Surface_Level_Barometric_Pressure_pascal
2010-07-24 05:30:00,4.47581512129355,13.61,85.25,73.1,0.68,101718.8
2010-07-24 05:40:00,4.7380085479028,13.82,84.917,91.55,0.67,101713.8
2010-07-24 05:50:00,4.99377051935709,14.02,84.583,113.2,0.67,101708.8
2010-07-24 06:00:00,5.01220679940483,14.24,84.25,137.55,0.66,101703.7
2010-07-24 06:10:00,4.89217548744932,14.48,83.833,184.3,0.66,101700.8
2010-07-24 06:20:00,4.39413529605086,14.76,83.167,148.65,0.65,101704.2
2010-07-24 06:30:00,4.03085822127249,15.32,82.5,177.75,0.65,101707.5
2010-07-24 06:40:00,3.65394649659789,15.7,81.833,124.4,0.64,101710.8
2010-07-24 06:50:00,3.88733842107939,15.81,81.167,129.5,0.64,101714.2
2010-07-24 07:00:00,3.96970238179136,16.04,80.5,144.2,0.63,101717.5
2010-07-24 07:10:00,3.62917690392739,16.4,79.25,141.5,0.63,101720
2010-07-24 07:20:00,3.98316582632458,16.84,76.25,262.95,0.64,101720
2010-07-24 07:30:00,5.81281222817321,17.52,73.25,358.95,0.64,101720
2010-07-24 07:40:00,7.60481965598133,17.7,70.25,311.4,0.65,101720
2010-07-24 07:50:00,7.70019077685742,17.79,67.25,282.5,0.66,101720
2010-07-24 08:00:00,7.62979246113549,17.89,64.25,370.3,0.66,101720
2010-07-24 08:10:00,7.47141117861947,17.94,61.875,600.15,0.67,101717.9
2010-07-24 08:20:00,8.2900688175672,17.96,61.375,270.9,0.68,101709.6
2010-07-24 08:30:00,7.41537861474382,17.93,60.875,226.85,0.68,101701.3
2010-07-24 08:40:00,7.68945128081322,18,60.375,366.1,0.69,101692.9
2010-07-24 08:50:00,8.08033774046605,18.06,59.875,451.7,0.7,101684.6
2010-07-24 09:00:00,7.49737694130421,18.23,59.375,416.05,0.7,101676.3
2010-07-24 09:10:00,7.68025318593079,18.39,58.875,473.55,0.71,101668.8
2010-07-24 09:20:00,7.67096056566582,18.4,58.375,559.15,0.72,101663.8
2010-07-24 09:30:00,9.01023623441694,18.38,57.875,545.45,0.73,101658.8
2010-07-24 09:40:00,7.90995954477645,18.4,57.375,530.7,0.73,101653.7
2010-07-24 09:50:00,7.34972006269627,18.45,56.875,501.2,0.74,101648.7
2010-07-24 10:00:00,7.36011012145878,18.55,56.375,510.3,0.74,101643.8
2010-07-24 10:10:00,8.38037857140118,18.52,56.208,487.4,0.75,101640.4
2010-07-24 10:20:00,8.55530525463586,18.46,57.042,560.95,0.77,101642.1
2010-07-24 10:30:00,9.0204692782582,18.25,57.875,630,0.78,101643.8
2010-07-24 10:40:00,8.94533738883,18.16,58.708,716,0.8,101645.4
2010-07-24 10:50:00,8.45530466630269,18.2,59.542,648.3,0.81,101647.1
2010-07-24 11:00:00,8.17493590188938,18.17,60.375,452.25,0.82,101648.7
2010-07-24 11:10:00,7.82034781835182,18.12,61.042,378.15,0.84,101648.7
2010-07-24 11:20:00,8.43007099614232,18.07,61.208,452.2,0.85,101643.8
2010-07-24 11:30:00,8.79038707907678,18,61.375,531.35,0.86,101638.8
2010-07-24 11:40:00,8.70404595576103,17.98,61.542,544.9,0.88,101633.8
2010-07-24 11:50:00,7.84004368610278,17.98,61.708,723.05,0.89,101628.7
2010-07-24 12:00:00,8.77003449252054,17.91,61.875,474.4,0.91,101623.7
2010-07-24 12:10:00,9.29995618269247,17.8,61.833,347.6,0.92,101619.2
2010-07-24 12:20:00,8.49475791297198,17.72,61.167,446.55,0.93,101615.8
2010-07-24 12:30:00,8.87074878462918,17.77,60.5,431.05,0.95,101612.5
2010-07-24 12:40:00,9.01003096554057,17.73,59.833,515.05,0.96,101609.2
2010-07-24 12:50:00,8.37530877042751,17.73,59.167,363.65,0.98,101605.8
2010-07-24 13:00:00,8.31953057569957,17.74,58.5,316.55,0.99,101602.5
2010-07-24 13:10:00,7.68510793678267,17.83,58.125,369.35,1,101598.7
2010-07-24 13:20:00,8.81057330711231,17.8,58.625,242.2,1,101593.8
2010-07-24 13:30:00,8.01972549405527,17.76,59.125,246.5,1,101588.8
2010-07-24 13:40:00,8.20018932708264,17.66,59.625,224.85,1,101583.8
2010-07-24 13:50:00,7.97463259341771,17.52,60.125,202.9,1,101578.7
2010-07-24 14:00:00,7.73982234938245,17.48,60.625,182.85,1,101573.7
2010-07-24 14:10:00,8.61963717333856,17.39,61.333,169.55,1,101568.8
2010-07-24 14:20:00,7.56433314972311,17.36,62.667,164.4,1,101563.8
2010-07-24 14:30:00,7.38781063644704,17.31,64,155.4,1,101558.8
2010-07-24 14:40:00,6.46419817146721,17.35,65.333,156.95,1,101553.7
2010-07-24 14:50:00,6.28687497887464,17.34,66.667,123.15,1,101548.7
2010-07-24 15:00:00,7.57524818075289,17.28,68,106.1,1,101543.8
2010-07-24 15:10:00,7.00356052304826,17.08,69.417,112.25,1,101537.5
2010-07-24 15:20:00,7.42931921510982,17,71.083,105.4,1,101527.5
2010-07-24 15:30:00,6.67683877295236,16.9,72.75,93.65,1,101517.5
2010-07-24 15:40:00,6.87025334321814,16.84,74.417,100.8,1,101507.5
2010-07-24 15:50:00,6.53155448572543,16.74,76.083,91.25,1,101497.5
2010-07-24 16:00:00,6.13923382841866,16.61,77.75,87.85,1,101487.5
2010-07-24 16:10:00,5.98967252861123,16.51,79.208,76.1,1,101478.3
2010-07-24 16:20:00,6.18491131706834,16.48,80.042,72.3,1,101471.7
2010-07-24 16:30:00,6.23351145021809,16.3,80.875,70.69,1,101465
2010-07-24 16:40:00,6.67107734927425,16.21,81.708,74.69,1,101458.3
2010-07-24 16:50:00,6.67775328984233,16.02,82.542,84.9,1,101451.7
2010-07-24 17:00:00,6.62690953612617,15.91,83.375,63.52,1,101445
2010-07-24 17:10:00,6.09530680113807,15.84,84.25,59.605,1,101438.3
2010-07-24 17:20:00,6.37797460013757,15.79,85.25,53.07,1,101431.7
2010-07-24 17:30:00,6.0024636608646,15.75,86.25,40.35,1,101425
2010-07-24 17:40:00,5.75825060239653,15.69,87.25,30.81,1,101418.3
2010-07-24 17:50:00,5.37500958138681,15.6,88.25,25.015,1,101411.7
2010-07-24 18:00:00,5.15481726155254,15.4,89.25,21.6,1,101405
2010-07-24 18:10:00,5.06542288461684,15.21,90.042,26.325,1,101396.2
2010-07-24 18:20:00,5.75914594362741,15.12,90.208,36.4,1,101381.2
2010-07-24 18:30:00,5.61965274727896,15.18,90.375,41.745,1,101366.3
2010-07-24 18:40:00,5.70712151614104,15.21,90.542,39.99,1,101351.3
2010-07-24 18:50:00,6.74257109714091,15.34,90.708,31.585,1,101336.2
2010-07-24 19:00:00,7.02941263549096,15.36,90.875,23.535,1,101321.2
2010-07-24 19:10:00,6.91364158747038,15.4,91.042,13.4,1,101308.3
2010-07-24 19:20:00,7.23966608345993,15.57,91.208,15.095,1,101301.7
2010-07-24 19:30:00,6.99606317867413,15.54,91.375,7.814,1,101295
2010-07-24 19:40:00,5.83822473017269,15.39,91.542,4.189,1,101288.3
2010-07-24 19:50:00,5.20979126261312,15.3,91.708,3.357,1,101281.7
2010-07-24 20:00:00,5.68819452902237,15.23,91.875,3.476,1,101275
2010-07-24 20:10:00,4.87476409685638,15.13,92.042,2.912,1,101268.3
2010-07-24 20:20:00,4.8353958472911,15.08,92.208,0.772,1,101261.7
2010-07-24 20:30:00,4.13665867579137,15.07,92.375,0.564,1,101255
2010-07-24 20:40:00,4.31546892005956,15.09,92.542,0.326,1,101248.3
2010-07-24 20:50:00,4.97026810142069,15.09,92.708,0,1,101241.7
2010-07-24 21:00:00,4.83076350073154,15.09,92.875,0,1,101235
2010-07-24 21:10:00,5.82563163957352,15.09,93.042,0,1,101225.8
2010-07-24 21:20:00,5.5157995793901,15.15,93.208,0,1,101209.2
2010-07-24 21:30:00,4.71316040465419,15.08,93.375,0.06,1,101192.5
2010-07-24 21:40:00,4.50691779379212,15.08,93.542,0.416,1,101175.8
2010-07-24 21:50:00,4.4799743302836,15.22,93.708,0.238,1,101159.2
2010-07-24 22:00:00,5.80258183914712,15.37,93.875,0.267,1,101142.5
2010-07-24 22:10:00,5.88651747640318,15.57,93.917,0.921,1,101125.8
2010-07-24 22:20:00,5.58868365538791,15.61,93.583,1.635,1,101109.2
2010-07-24 22:30:00,5.6477663726468,15.66,93.25,1.04,1,101092.5
2010-07-24 22:40:00,5.59724521528225,15.55,92.917,0.594,1,101075.8
2010-07-24 22:50:00,8.41007282964898,15.44,92.583,0.357,1,101059.2
2010-07-24 23:00:00,9.02985359792727,15.31,92.25,0.594,1,101042.5
2010-07-24 23:10:00,9.12020750860418,15.08,92.083,0.357,1,101027.5
2010-07-24 23:20:00,7.28884112873919,15.07,92.417,0.208,1,101017.5
2010-07-24 23:30:00,6.46708257253609,14.96,92.75,0.534,1,101007.5
2010-07-24 23:40:00,5.80796082975772,15.08,93.083,0.238,1,100997.5
2010-07-24 23:50:00,6.39912689356915,15.1,93.417,0.356,1,100987.5
2010-07-25 00:00:00,7.50005973309546,15.18,93.75,0.267,1,100977.5
2010-07-25 00:10:00,7.39490534084109,15.22,94,0.267,1,100969.2
2010-07-25 00:20:00,7.48500634602269,15.23,94,0.564,1,100965.8
2010-07-25 00:30:00,6.54308306534465,15.22,94,0.297,1,100962.5
2010-07-25 00:40:00,6.81332525276755,15.18,94,0.446,1,100959.2
2010-07-25 00:50:00,7.53950621725322,15.2,94,0.267,1,100955.8
2010-07-25 01:00:00,6.82711212739325,15.25,94,0.297,1,100952.5
2010-07-25 01:10:00,7.00415940709519,15.27,94,0.119,1,100946.7
2010-07-25 01:20:00,8.00940110120601,15.29,94,0.208,1,100933.3
2010-07-25 01:30:00,8.91483987517443,15.25,94,0.238,1,100920
2010-07-25 01:40:00,7.59995006562543,15.4,94,0.238,1,100906.7
2010-07-25 01:50:00,8.28501031984873,15.3,94,0.446,1,100893.3
2010-07-25 02:00:00,7.60005921029567,15.32,94,0.416,1,100880
2010-07-25 02:10:00,7.26928676006113,15.36,94.042,0.267,1,100858.8
2010-07-25 02:20:00,8.56486129484886,15.39,94.208,0.268,1,100813.8
2010-07-25 02:30:00,8.44028020861867,15.39,94.375,0.238,1,100768.8
2010-07-25 02:40:00,8.60988095155793,15.34,94.542,0.327,1,100723.7
2010-07-25 02:50:00,7.57484600503535,15.27,94.708,0.356,1,100678.7
2010-07-25 03:00:00,7.4596434901408,15.27,94.875,0.386,1,100633.8
2010-07-25 03:10:00,8.56017055904846,15.31,94.958,0.534,1,100603.3
2010-07-25 03:20:00,8.42466901426994,15.29,94.792,1.01,1,100616.7
2010-07-25 03:30:00,7.129343938961,15.29,94.625,2.021,1,100630
2010-07-25 03:40:00,7.14049192983229,15.32,94.458,3.655,1,100643.3
2010-07-25 03:50:00,6.46407503050514,15.32,94.292,3.685,1,100656.7
2010-07-25 04:00:00,6.38047098575019,15.41,94.125,4.725,1,100670
2010-07-25 04:10:00,4.47323440029695,15.48,94,4.398,1,100679.2
2010-07-25 04:20:00,5.2521334712667,15.48,94,5.646,1,100675.8
2010-07-25 04:30:00,4.45426761656729,15.46,94,5.468,1,100672.5
2010-07-25 04:40:00,5.37118608875172,15.54,94,7.189,1,100669.2
2010-07-25 04:50:00,6.1159892903765,15.57,94,9.185,1,100665.8
2010-07-25 05:00:00,5.6344686528545,15.41,94,10.73,1,100662.5
2010-07-25 05:10:00,5.12990691923353,15.4,94.042,11.295,1,100659.2
2010-07-25 05:20:00,5.78108813286911,15.36,94.208,12.45,1,100655.8
2010-07-25 05:30:00,6.02172400563161,15.52,94.375,13.785,1,100652.5
2010-07-25 05:40:00,5.28709532730402,15.57,94.542,14.145,1,100649.2
2010-07-25 05:50:00,4.07835383457591,15.46,94.708,14.115,1,100645.8
2010-07-25 06:00:00,4.25900692650294,15.45,94.875,14.92,1,100642.5
2010-07-25 06:10:00,4.7621528744886,15.46,95.042,15.335,1,100637.1
2010-07-25 06:20:00,4.52022355641842,15.52,95.208,18.725,1,100625.4
2010-07-25 06:30:00,4.49405262541506,15.58,95.375,23.685,1,100613.8
2010-07-25 06:40:00,5.15058249133047,15.57,95.542,25.53,1,100602.1
2010-07-25 06:50:00,6.03681571691567,15.67,95.708,25.735,1,100590.4
2010-07-25 07:00:00,5.61420662248906,15.73,95.875,25.23,1,100578.8
2010-07-25 07:10:00,6.14392716428182,15.77,96,34.415,0.99,100570
2010-07-25 07:20:00,4.88535413250667,15.79,96,36.91,0.97,100570
2010-07-25 07:30:00,5.62506755514989,15.82,96,39.23,0.94,100570
2010-07-25 07:40:00,4.62996090696239,15.8,96,39.82,0.91,100570
2010-07-25 07:50:00,4.32032510350784,15.88,96,44.425,0.88,100570
2010-07-25 08:00:00,4.84580230715204,15.91,96,60.06,0.85,100570
2010-07-25 08:10:00,4.87495158950322,16.02,96,57.085,0.83,100568.8
2010-07-25 08:20:00,5.08886509941067,16.22,96,62.375,0.8,100563.8
2010-07-25 08:30:00,5.71834845038321,16.31,96,82.4,0.77,100558.8
2010-07-25 08:40:00,5.47455203646837,16.43,96,74.37,0.74,100553.7
2010-07-25 08:50:00,5.21090318466962,16.51,96,64.49,0.72,100548.7
2010-07-25 09:00:00,5.62875279258203,16.49,96,57.8,0.69,100543.8
2010-07-25 09:10:00,5.39338632030008,16.57,96,67.385,0.66,100538.8
2010-07-25 09:20:00,5.4308375965407,16.62,96,69.9,0.63,100533.8
2010-07-25 09:30:00,5.37834593532249,16.76,96,83.25,0.6,100528.7
2010-07-25 09:40:00,5.76419335206584,16.75,96,87.95,0.58,100523.7
2010-07-25 09:50:00,5.75175355869843,16.83,96,96.65,0.55,100518.8
2010-07-25 10:00:00,5.52163761940242,16.91,96,101.1,0.52,100513.8
2010-07-25 10:10:00,5.08154828767768,16.99,96,96.45,0.49,100511.7
2010-07-25 10:20:00,5.07065133883212,17.06,96,103.5,0.47,100518.3
2010-07-25 10:30:00,5.31176816135644,17.23,96,83.35,0.44,100525
2010-07-25 10:40:00,4.22968568572181,17.38,96,93.85,0.41,100531.7
2010-07-25 10:50:00,4.51447117611797,17.57,96,99.75,0.38,100538.3
2010-07-25 11:00:00,4.9748079359911,17.7,96,120.5,0.35,100545
2010-07-25 11:10:00,4.9608743181016,17.79,95.958,131.85,0.33,100550
2010-07-25 11:20:00,4.46635477766825,17.91,95.792,139.25,0.3,100550
2010-07-25 11:30:00,4.19270604741139,18.04,95.625,127.05,0.27,100550
2010-07-25 11:40:00,4.91793818586611,18.18,95.458,199.9,0.24,100550
2010-07-25 11:50:00,5.10418700676219,18.28,95.292,225.95,0.22,100550
2010-07-25 12:00:00,4.3587397261135,18.4,95.125,174.65,0.19,100550
2010-07-25 12:10:00,4.38115624008092,18.45,94.875,205.55,0.16,100548.7
2010-07-25 12:20:00,4.58267836532306,18.49,94.375,251.55,0.13,100543.8
2010-07-25 12:30:00,4.43662856232072,18.56,93.875,300.85,0.1,100538.8
2010-07-25 12:40:00,4.84439727933207,18.76,93.375,367.3,0.08,100533.8
2010-07-25 12:50:00,4.29930226897342,19.02,92.875,482.5,0.05,100528.7
2010-07-25 13:00:00,4.41806620593218,19.26,92.375,388.95,0.02,100523.7
2010-07-25 13:10:00,3.67489346784366,19.43,91.917,293.6,0,100521.7
2010-07-25 13:20:00,3.31100045303531,19.6,91.583,225.15,0.02,100528.3
2010-07-25 13:30:00,3.61384684235511,19.8,91.25,144.45,0.03,100535
2010-07-25 13:40:00,3.52100908831545,20.02,90.917,147.6,0.05,100541.7
2010-07-25 13:50:00,3.4236354946168,20.14,90.583,199.2,0.06,100548.3
2010-07-25 14:00:00,2.79179153949574,20.26,90.25,154.25,0.07,100555
2010-07-25 14:10:00,2.61922202189887,20.39,89.917,148.05,0.09,100561.2
2010-07-25 14:20:00,1.67886896451153,20.59,89.583,179.05,0.1,100566.2
2010-07-25 14:30:00,1.66642401566948,20.88,89.25,243.75,0.11,100571.3
2010-07-25 14:40:00,2.37040608335365,21.2,88.917,262.15,0.13,100576.3
2010-07-25 14:50:00,2.94266885666736,21.5,88.583,271.6,0.14,100581.2
2010-07-25 15:00:00,1.76661087962234,21.67,88.25,205.9,0.16,100586.2
2010-07-25 15:10:00,0.967996384290768,21.88,87.833,234,0.17,100587.9
2010-07-25 15:20:00,1.52122483545333,22.2,87.167,433.5,0.18,100579.6
2010-07-25 15:30:00,0.691469449795145,22.51,86.5,321.35,0.2,100571.3
2010-07-25 15:40:00,0.661857990810718,22.48,85.833,383.55,0.21,100562.9
2010-07-25 15:50:00,0.704264864947841,22.4,85.167,238.5,0.23,100554.6
2010-07-25 16:00:00,1.06700749763064,22.09,84.5,238.5,0.24,100546.3
2010-07-25 16:10:00,1.22430796779242,21.82,83.917,246.3,0.25,100539.2
2010-07-25 16:20:00,1.15846277454219,21.92,83.583,314.45,0.27,100535.8
2010-07-25 16:30:00,1.58141866689375,22.13,83.25,227.8,0.28,100532.5
2010-07-25 16:40:00,2.43641581016049,22.61,82.917,249.75,0.3,100529.2
2010-07-25 16:50:00,2.70425313164282,22.9,82.583,143.55,0.31,100525.8
2010-07-25 17:00:00,2.47933962982081,21.41,82.25,121.1,0.32,100522.5
2010-07-25 17:10:00,3.39540704481804,22.76,82.125,121.6,0.34,100522.1
2010-07-25 17:20:00,4.05945920043545,22.66,82.625,119.05,0.35,100530.4
2010-07-25 17:30:00,4.64665148251943,22.4,83.125,97.7,0.36,100538.8
2010-07-25 17:40:00,4.49440007119971,21.85,83.625,108.8,0.38,100547.1
2010-07-25 17:50:00,3.94051278388993,21.52,84.125,179.5,0.39,100555.4
2010-07-25 18:00:00,3.82288503619976,21.54,84.625,167.55,0.41,100563.8
2010-07-25 18:10:00,3.57568133367614,21.64,85.167,134.15,0.42,100572.1
2010-07-25 18:20:00,3.6602387900245,21.64,85.833,87.05,0.43,100580.4
2010-07-25 18:30:00,3.16642700847501,21.52,86.5,47.575,0.45,100588.8
2010-07-25 18:40:00,2.48944049938937,21.33,87.167,40.98,0.46,100597.1
2010-07-25 18:50:00,2.37903551886053,21.16,87.833,40.59,0.48,100605.4
2010-07-25 19:00:00,2.17172396956888,21.12,88.5,34.05,0.49,100613.8
2010-07-25 19:10:00,2.17501494247741,21.05,88.958,12.66,0.5,100620.8
2010-07-25 19:20:00,4.23725252964701,20.68,88.792,11.735,0.5,100624.2
2010-07-25 19:30:00,3.72535112439083,20.15,88.625,6.537,0.5,100627.5
2010-07-25 19:40:00,2.48040823252948,19.85,88.458,6.955,0.49,100630.8
2010-07-25 19:50:00,2.65985732700083,19.73,88.292,6.716,0.49,100634.2
2010-07-25 20:00:00,2.22912000574218,19.66,88.125,8.14,0.49,100637.5
2010-07-25 20:10:00,2.42208112993764,19.58,88.083,7.55,0.49,100642.1
2010-07-25 20:20:00,2.05368668496438,19.42,88.417,5.527,0.49,100650.4
2010-07-25 20:30:00,1.73764351925244,19.25,88.75,4.159,0.49,100658.8
2010-07-25 20:40:00,2.83962620779567,19,89.083,2.466,0.48,100667.1
2010-07-25 20:50:00,2.83896354326716,18.78,89.417,0.892,0.48,100675.4
2010-07-25 21:00:00,2.96581894255196,18.6,89.75,0.326,0.48,100683.8
2010-07-25 21:10:00,2.53142746291495,18.41,90.042,0,0.48,100690.4
2010-07-25 21:20:00,2.4940288691192,18.2,90.208,0,0.48,100692.1
2010-07-25 21:30:00,1.90665387524847,18.04,90.375,0.03,0.48,100693.8
2010-07-25 21:40:00,1.77254421665582,17.91,90.542,0,0.47,100695.4
2010-07-25 21:50:00,1.78756258631691,17.82,90.708,0.208,0.47,100697.1
2010-07-25 22:00:00,1.84917927740931,17.73,90.875,0.03,0.47,100698.7
2010-07-25 22:10:00,1.96392387836189,17.66,91,0,0.47,100700.4
2010-07-25 22:20:00,1.99876461845811,17.63,91,0,0.47,100702.1
2010-07-25 22:30:00,1.96470099506261,17.56,91,0.505,0.47,100703.8
2010-07-25 22:40:00,1.70886424270625,17.48,91,0.416,0.46,100705.4
2010-07-25 22:50:00,1.82568452915612,17.47,91,0.446,0.46,100707.1
2010-07-25 23:00:00,1.97793250643191,17.43,91,0.089,0.46,100708.7
2010-07-25 23:10:00,2.36483931800873,17.44,90.792,0.594,0.46,100710.8
2010-07-25 23:20:00,2.76431854170246,17.51,89.958,0.534,0.46,100714.2
2010-07-25 23:30:00,2.51528149518101,17.49,89.125,0,0.46,100717.5
2010-07-25 23:40:00,2.90363909603105,17.45,88.292,0.416,0.45,100720.8
2010-07-25 23:50:00,2.30853568306838,17.46,87.458,0.802,0.45,100724.2
2010-07-26 00:00:00,2.51457590857783,17.49,86.625,1.099,0.45,100727.5
2010-07-26 00:10:00,3.17766911430375,17.55,85.917,0.832,0.45,100731.2
2010-07-26 00:20:00,2.7340263349134,17.62,85.583,1.01,0.45,100736.2
2010-07-26 00:30:00,2.7279420814966,17.64,85.25,0.951,0.45,100741.2
2010-07-26 00:40:00,3.06417444020408,17.64,84.917,1.01,0.44,100746.3
2010-07-26 00:50:00,3.26029262490348,17.67,84.583,0.802,0.44,100751.3
2010-07-26 01:00:00,3.0833126665974,17.71,84.25,0.713,0.44,100756.2
2010-07-26 01:10:00,2.68035389454452,17.71,83.958,0.832,0.44,100759.6
2010-07-26 01:20:00,2.98722697497194,17.71,83.792,0.891,0.44,100757.9
2010-07-26 01:30:00,2.72600165076986,17.74,83.625,0.772,0.44,100756.2
2010-07-26 01:40:00,2.55828164985797,17.7,83.458,0.95,0.43,100754.6
2010-07-26 01:50:00,3.12194202380505,17.68,83.292,0.772,0.43,100752.9
2010-07-26 02:00:00,3.23115613983602,17.67,83.125,0.773,0.43,100751.3
2010-07-26 02:10:00,3.75738739019548,17.65,83.042,0.772,0.43,100750.4
2010-07-26 02:20:00,3.94393103387978,17.7,83.208,0.624,0.43,100752.1
2010-07-26 02:30:00,3.77232249416722,17.66,83.375,0.861,0.43,100753.8
2010-07-26 02:40:00,4.52992858663357,17.72,83.542,0.684,0.42,100755.4
2010-07-26 02:50:00,3.89963703439179,17.73,83.708,0.832,0.42,100757.1
2010-07-26 03:00:00,3.52986699466141,17.72,83.875,0.892,0.42,100758.7
2010-07-26 03:10:00,3.51463468940941,17.63,83.958,1.457,0.42,100760.4
2010-07-26 03:20:00,3.29699211403364,17.59,83.792,2.08,0.42,100762.1
2010-07-26 03:30:00,3.74339551744135,17.59,83.625,3.268,0.42,100763.8
2010-07-26 03:40:00,3.44889909971283,17.62,83.458,5.022,0.41,100765.4
2010-07-26 03:50:00,3.39270275738975,17.66,83.292,7.1,0.41,100767.1
2010-07-26 04:00:00,3.0387209480306,17.69,83.125,9.985,0.41,100768.8
2010-07-26 04:10:00,3.10481191056721,17.68,83,13.435,0.41,100770.4
2010-07-26 04:20:00,3.12662006006486,17.68,83,14.59,0.41,100772.1
2010-07-26 04:30:00,3.01094088284709,17.7,83,20.12,0.41,100773.7
2010-07-26 04:40:00,3.71969810602957,17.76,83,18.215,0.4,100775.4
2010-07-26 04:50:00,3.17116145915026,17.75,83,20.625,0.4,100777.1
2010-07-26 05:00:00,3.94515221506091,17.79,83,35.335,0.4,100778.8
2010-07-26 05:10:00,3.95192105184302,17.8,83,35.365,0.4,100781.2
2010-07-26 05:20:00,3.92414194442556,17.79,83,38.545,0.4,100786.2
2010-07-26 05:30:00,3.71763701832226,17.79,83,44.695,0.4,100791.2
2010-07-26 05:40:00,3.68626124955896,17.74,83,35.005,0.39,100796.3
2010-07-26 05:50:00,4.41006167757323,17.73,83,43.235,0.39,100801.3
2010-07-26 06:00:00,4.51251770079631,17.74,83,46.12,0.39,100806.2
2010-07-26 06:10:00,3.98018956834973,17.74,82.958,56.285,0.39,100811.2
2010-07-26 06:20:00,4.69854317847564,17.8,82.792,81.405,0.39,100816.2
2010-07-26 06:30:00,4.40319985919331,17.87,82.625,112.05,0.39,100821.3
2010-07-26 06:40:00,4.95950007561246,17.93,82.458,117.85,0.38,100826.3
2010-07-26 06:50:00,4.28830269454011,18,82.292,134,0.38,100831.2
2010-07-26 07:00:00,4.48885564481639,18.05,82.125,126.15,0.38,100836.2
2010-07-26 07:10:00,4.52701778216079,18.07,81.792,111.85,0.39,100842.1
2010-07-26 07:20:00,4.87207563570189,18.11,80.958,190.55,0.41,100850.4
2010-07-26 07:30:00,4.36527433273099,18.32,80.125,274.25,0.44,100858.8
2010-07-26 07:40:00,4.73198901097625,18.49,79.292,259.65,0.47,100867.1
2010-07-26 07:50:00,5.5472094786478,18.48,78.458,204.95,0.5,100875.4
2010-07-26 08:00:00,5.0956076183317,18.4,77.625,196.4,0.53,100883.8
2010-07-26 08:10:00,4.57768686128704,18.5,76.875,219.45,0.55,100893.3
2010-07-26 08:20:00,6.51631866931015,18.43,76.375,254.2,0.58,100906.7
2010-07-26 08:30:00,6.38297712670193,18.45,75.875,387.7,0.61,100920
2010-07-26 08:40:00,6.66935978936509,18.54,75.375,280.4,0.64,100933.3
2010-07-26 08:50:00,6.33427249177046,18.53,74.875,240,0.66,100946.7
2010-07-26 09:00:00,5.92862319598741,18.56,74.375,238.85,0.69,100960
2010-07-26 09:10:00,6.77087623576151,18.57,74.042,248.8,0.72,100971.3
2010-07-26 09:20:00,6.05162325330981,18.56,74.208,247.35,0.75,100976.3
2010-07-26 09:30:00,6.537064325827,18.63,74.375,234.6,0.78,100981.2
2010-07-26 09:40:00,6.75417085955042,18.59,74.542,257.2,0.8,100986.2
2010-07-26 09:50:00,6.4056129292988,18.61,74.708,298.65,0.83,100991.2
2010-07-26 10:00:00,5.04934946304967,18.69,74.875,216.3,0.86,100996.3
2010-07-26 10:10:00,5.62500071111107,18.66,74.833,235.45,0.88,101000.8
2010-07-26 10:20:00,5.79516048095305,18.63,74.167,266.1,0.88,101004.2
2010-07-26 10:30:00,5.91333848177153,18.73,73.5,330.7,0.88,101007.5
2010-07-26 10:40:00,5.67127587056035,18.81,72.833,323.95,0.88,101010.8
2010-07-26 10:50:00,5.54129515546682,18.8,72.167,422.5,0.88,101014.2
2010-07-26 11:00:00,5.38137501016237,19.06,71.5,476,0.88,101017.5
2010-07-26 11:10:00,6.50402244768574,19.06,70.875,445.4,0.88,101020.8
2010-07-26 11:20:00,5.64579436394915,19.23,70.375,680.05,0.88,101024.2
2010-07-26 11:30:00,7.2444331731337,19.39,69.875,749.05,0.88,101027.5
2010-07-26 11:40:00,8.00983957392406,19.45,69.375,744,0.88,101030.8
